isbsg_project_id,project_prf_year_of_project,project_prf_application_type,tech_tf_primary_programming_language,project_prf_functional_size,project_prf_normalised_work_effort_level_1,project_prf_normalised_work_effort,project_prf_normalised_level_1_pdr_ufp,project_prf_normalised_pdr_ufp,project_prf_speed_of_delivery,project_prf_manpower_delivery_rate,project_prf_project_elapsed_time,project_prf_max_team_size,process_pmf_docs,tech_tf_tools_used,external_eef_organisation_type_banking_insurance_stock,external_eef_organisation_type_banking,external_eef_organisation_type_communications,external_eef_organisation_type_education_institution,external_eef_organisation_type_financial_banking_insurance_stock,external_eef_organisation_type_financial_property_and_business_services,external_eef_organisation_type_government,external_eef_organisation_type_medical_and_health_care,external_eef_organisation_type_transport_and_storage,external_eef_organisation_type_wholesale_and_retail_trade,external_eef_industry_sector_Banking,external_eef_industry_sector_Financial,project_prf_application_group_Business_Application,project_prf_application_group_Infrastructure_Software,project_prf_application_group_Missing,project_prf_application_group_Real_Time_Application,project_prf_application_group_business_application,project_prf_application_group_missing,project_prf_development_type_Enhancement,project_prf_development_type_New_Development,project_prf_development_type_Re_development,tech_tf_development_platform_MF,tech_tf_development_platform_MR,tech_tf_development_platform_Missing,tech_tf_development_platform_Multi,tech_tf_development_platform_PC,tech_tf_development_platform_Proprietary,tech_tf_language_type_3GL,tech_tf_language_type_4GL,tech_tf_language_type_5GL,tech_tf_language_type_Missing,functional_size_group_L_1000_2999,functional_size_group_M_100_999,functional_size_group_S_100,functional_size_group_XL_3000_8999,functional_size_group_XXL_9000_17999,project_prf_relative_size_L,project_prf_relative_size_M1,project_prf_relative_size_M2,project_prf_relative_size_Missing,project_prf_relative_size_S,project_prf_relative_size_XL,project_prf_relative_size_XS,project_prf_relative_size_XXL,project_prf_relative_size_XXS,project_prf_team_size_group_1,project_prf_team_size_group_15_20,project_prf_team_size_group_2,project_prf_team_size_group_21_30,project_prf_team_size_group_3_4,project_prf_team_size_group_31_40,project_prf_team_size_group_5_8,project_prf_team_size_group_9_14,project_prf_team_size_group_Missing,process_pmf_development_methodologies_agile_development,process_pmf_development_methodologies_lean,process_pmf_development_methodologies_missing,process_pmf_development_methodologies_unified_process,process_pmf_development_methodologies_waterfall_incl_linear_processing_and_ssadm,tech_tf_architecture_Client_server,tech_tf_architecture_Missing,tech_tf_architecture_Multi_tier,tech_tf_architecture_Multi_tier_Client_server,tech_tf_architecture_Multi_tier_with_web_public_interface,tech_tf_architecture_Stand_alone,external_eef_data_quality_rating_A,external_eef_data_quality_rating_B,external_eef_data_quality_rating_D,project_prf_case_tool_used_Missing,project_prf_case_tool_used_No,project_prf_case_tool_used_Yes,tech_tf_client_server_Don_t_Know,tech_tf_client_server_Missing,tech_tf_client_server_Yes,tech_tf_dbms_used_Missing,tech_tf_dbms_used_Yes
26865,2014,financial transaction process/accounting,Java,509.62012,924.84015,999.4798,3.4603665,4.404119,94.42157,11.257709,9.035972,2.744661,3,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18609,2014,financial transaction process/accounting,Visual Basic,345.10544,2021.2686,2183.2346,2.7258065,3.2310636,19.10689,2.5649338,37.869015,2.5164604,3,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15986,2014,missing,Java,744.6513,3982.5159,4191.869,1.9495806,2.3777375,24.210213,3.1268806,23.44177,1.4183689,12,0,0,1,0,0,0,1,0,1,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29647,2014,financial transaction process/accounting,COBOL,249.3909,442.13046,439.57568,3.1892943,3.4725091,47.4965,9.904409,9.454838,2.221499,7,0,0,1,0,0,0,0,1,0,0,0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11957,2014,financial transaction process/accounting,C#,777.2588,15410.402,14753.881,50.276943,64.52499,86.9755,7.1635756,10.105905,5.4599686,3,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
14438,2014,financial transaction process/accounting,iOS,57.114227,1090.6194,1071.7382,39.07926,44.554764,48.62411,1.8197849,2.6610281,8.813608,2,0,0,1,0,0,0,1,0,0,0,0,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
21539,2014,cards and payments,COBOL,149.76587,5171.6826,4796.992,21.046797,26.798336,7.612187,0.49029982,14.370777,1.8591726,16,0,0,1,0,1,0,0,0,1,0,0,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31512,2014,financial transaction process/accounting,C++,1179.6571,18991.04,16201.32,50.766083,51.878075,237.28023,13.373631,3.0329187,22.31926,2,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
18391,2014,customer billing/relationship management,COBOL,6.6827164,242.71754,261.65726,9.709097,13.885217,0.6002367,0.52069277,5.384234,1.0279609,3,2,0,1,1,1,0,0,1,1,0,1,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
17216,2014,financial transaction process/accounting,C#,1190.8441,27683.555,24650.816,67.26199,88.90659,100.068924,7.027655,8.932181,15.397634,16,0,0,1,0,0,0,0,1,0,0,0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19455,2014,financial transaction process/accounting,Java,144.33072,8657.825,8443.407,28.27318,37.936096,1.7644681,0.8538443,26.951511,3.743938,11,0,0,1,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17331,2014,financial transaction process/accounting,ASP.Net,294.3938,3532.1453,3568.3518,4.276587,4.894385,25.731798,,7.1394725,5.5656,9,0,0,1,0,0,0,0,1,0,0,0,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29863,2014,financial transaction process/accounting,.Net,241.49022,3004.3054,2886.2578,8.679203,9.551101,23.658344,2.9074812,7.6246595,3.3332765,3,2,0,1,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
29816,2014,financial transaction process/accounting,Missing,175.2233,138.66628,120.87828,3.0053961,2.981047,54.68478,,2.9243145,4.4054766,2,5,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21776,2014,financial transaction process/accounting,PL/I,204.66551,3635.267,3691.8474,22.304522,27.24579,14.233172,1.7225145,39.66195,1.5700643,5,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
21383,2014,surveillance and security,Missing,353.5589,7987.5933,7624.964,33.6701,37.453487,46.36154,2.759367,5.0375247,3.4564126,5,0,0,1,0,0,0,0,0,1,0,0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
12425,2014,business application,C#,933.1198,4839.8174,5270.076,1.5353341,1.7036641,113.467545,6.256384,7.4195347,5.391168,2,2,0,1,0,0,0,0,1,0,0,0,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22265,2014,financial transaction process/accounting,Java,575.2805,17937.26,16375.844,35.78187,37.62729,23.862434,5.5540066,28.489761,3.307208,4,0,0,1,0,0,0,1,0,0,1,0,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19343,2014,financial transaction process/accounting; workflow support & management,Java,445.24164,2713.769,2503.941,3.5173743,3.2700434,21.274633,0.67498523,12.210988,2.2281492,2,4,0,0,0,0,0,1,0,0,0,0,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
23066,2014,financial transaction process/accounting,ASP,487.69702,2057.6746,2059.778,5.3374248,6.933417,44.20951,7.489678,5.3468595,3.6962519,3,0,0,1,0,0,0,0,0,1,0,0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
13190,2014,financial transaction process/accounting; workflow support & management,C#,247.56699,529.4595,448.97928,1.8993394,1.8485277,39.63933,0.9258245,4.0616446,1.8439462,2,0,0,0,1,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
29863,2014,financial transaction process/accounting,SAPIENS,466.24542,9973.994,8899.634,36.830235,39.772636,31.132956,6.426376,12.959282,6.0544653,6,2,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29790,2014,electronic data interchange,Java,567.1743,1279.928,1367.334,3.070002,3.4660697,34.96938,4.390722,14.62145,1.5604776,3,2,0,1,1,0,0,0,1,0,0,0,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
28831,2014,financial transaction process/accounting,Java,86.54105,3418.4058,3710.5535,14.126863,18.173172,1.0100162,0.38714215,25.037743,1.2777803,15,0,0,1,1,0,0,0,0,1,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20680,2014,electronic data interchange,PL/I,37.778088,69.08415,95.02833,3.5228243,5.4954348,9.013541,3.177898,7.0692544,1.1596928,3,0,0,1,0,0,0,0,1,0,0,1,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11705,2014,financial transaction process/accounting,COBOL,971.45667,24235.674,22209.31,74.374695,88.80781,116.576294,5.1948724,13.9800415,12.266898,15,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
