<<<<<<< Updated upstream
<<<<<<< Updated upstream
<<<<<<< Updated upstream
ISBSG_Project_ID,Project_PRF_Year_of_Project,External_EEF_Industry_Sector,External_EEF_Organisation_Type,Project_PRF_Application_Type,Tech_TF_Primary_Programming_Language,Project_PRF_Functional_Size,Project_PRF_Relative_Size,Project_PRF_Normalised_Work_Effort_Level_1,Project_PRF_Normalised_Work_Effort,Project_PRF_Normalised_Level_1_PDR_ufp,Project_PRF_Normalised_PDR_ufp,Project_PRF_Speed_of_Delivery,Project_PRF_Project_Elapsed_Time,Project_PRF_Team_Size_Group,Project_PRF_Max_Team_Size,Process_PMF_Development_Methodologies,Process_PMF_Docs,Tech_TF_Tools_Used,External_EEF_Data_Quality_Rating_B,Project_PRF_Application_Group_Business_Application_Infrastructure_Software,Project_PRF_Application_Group_Infrastructure_Software,Project_PRF_Application_Group_Mathematically_intensive_application,Project_PRF_Application_Group_MathematicallyIntensive_Application,Project_PRF_Application_Group_Missing,Project_PRF_Application_Group_RealTime_Application,Project_PRF_Development_Type_New_Development,Project_PRF_Development_Type_Redevelopment,Tech_TF_Development_Platform_MF,Tech_TF_Development_Platform_MR,Tech_TF_Development_Platform_Missing,Tech_TF_Development_Platform_Multi,Tech_TF_Development_Platform_PC,Tech_TF_Development_Platform_Proprietary,Tech_TF_Language_Type_3GL,Tech_TF_Language_Type_4GL,Tech_TF_Language_Type_5GL,Tech_TF_Language_Type_APG,Tech_TF_Language_Type_ApG,Tech_TF_Language_Type_Missing,Project_PRF_CASE_Tool_Used_Missing,Project_PRF_CASE_Tool_Used_No,Project_PRF_CASE_Tool_Used_Yes,Tech_TF_Architecture_Missing,Tech_TF_Architecture_Multitier,Tech_TF_Architecture_Multitier__Client_server,Tech_TF_Architecture_Multitier_with_web_interface,Tech_TF_Architecture_Multitier_with_web_public_interface,Tech_TF_Architecture_Stand_alone,Tech_TF_Architecture_Standalone,Tech_TF_Client_Server_Missing,Tech_TF_Client_Server_No,Tech_TF_Client_Server_Not_Applicable,Tech_TF_Client_Server_Yes,Tech_TF_DBMS_Used_No,Tech_TF_DBMS_Used_Yes
14645,1995,Financial,"Financial, Property & Business Services;",Transaction/Production System;,COBOL,67.0,S,252.0,252,3.8,3.8,9.6,7.0,Missing,,Missing,5,7.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
14648,2012,Medical & Health Care,Medical and Health Care;,not recorded;,Missing,22.0,XS,13690.0,13690,622.3,622.3,1.5,15.0,101+,104.0,Missing,2,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
14649,1999,Government,Public Administration;Community Services;Insurance;,Transaction/Production System;,COBOL,72.0,S,381.0,423,5.3,5.9,36.0,2.0,3-4,3.0,Missing,5,8.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
14653,2010,Manufacturing,Manufacturing;,Parts documentation;,PL/I,158.0,M1,,3670,,23.2,20.8,7.6,Missing,,Missing,8,2.0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
14654,2002,Insurance,Insurance;,Sales contact management;,Visual Basic,539.0,M2,5975.0,5975,11.1,11.1,114.7,4.7,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
14655,2012,Medical & Health Care,Medical and Health Care;,not recorded;,Missing,6.0,XXS,459.0,459,76.5,76.5,0.3,19.0,31-40,31.0,Missing,2,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
14656,2013,Medical & Health Care,Medical and Health Care;,not recorded;,Missing,46.0,S,2962.0,2962,64.4,64.4,2.1,22.0,41-50,50.0,Missing,2,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
14658,1999,Communication,Communications;,Missing,Missing,301.0,M2,4581.0,4581,15.2,15.2,75.3,4.0,9-14,13.0,Missing,4,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
14660,1999,Missing,Missing,Management Information System;,COBOL,249.0,M1,,4000,,16.1,9.6,26.0,2,2.0,Missing,3,0.0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
14664,1993,Manufacturing,Manufacturing;,Missing,TELON,546.0,M2,2201.0,2362,4.0,4.3,68.3,8.0,5-8,7.0,Missing,2,0.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
14665,2008,Government,Government;,Mathematical modelling (finance or eng.);Online analysis and reporting;,ABAP,610.0,M2,5329.0,5329,8.7,8.7,38.1,16.0,5-8,8.0,Missing,14,0.0,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
14673,2006,Communication,Communications;,Embedded system/real-time application;,Missing,,S,3017.0,3017,,,,,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
14675,1998,Missing,Missing,Missing,C,118.0,M1,3190.0,3190,27.0,27.0,14.8,8.0,5-8,6.0,Missing,4,1.0,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
14680,2009,Manufacturing,Manufacturing;,website for Parts selling;,Java,299.0,M1,,7210,,24.1,24.5,12.2,Missing,,Missing,8,4.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
14685,1998,Communication,Telecommunication;,Transaction/Production System;,Oracle,,M1,3502.0,4219,,,,8.0,Missing,,Missing,2,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
14690,1999,Missing,Missing,Transaction/Production System;,FOCUS,121.0,M1,1672.0,1672,13.8,13.8,14.1,8.6,3-4,3.0,Missing,2,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
14691,2014,Insurance,Insurance;,Unknown;,Missing,98.0,S,1263.0,1263,12.9,12.9,16.3,6.0,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
14696,2000,Banking,Banking;,Financial transaction process/accounting;,PL/I,24.0,XS,480.0,480,20.0,20.0,9.2,2.6,Missing,,Waterfall (incl Linear Processing & SSADM);,3,1.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
14698,2009,Manufacturing,Manufacturing;,Quality of purchasing;,ABAP,714.0,M2,,6091,,8.5,51.0,14.0,Missing,,Missing,8,4.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
14700,2015,Communication,Telecommunications;,Customer relationship management;,PL/SQL,79.0,S,841.0,841,10.6,10.6,12.0,6.6,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
14701,2015,Communication,Telecommunications;,GEO Information Management;,Java,110.0,M1,1740.0,1740,15.8,15.8,28.2,3.9,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
14703,2005,Government,Government;Public Administration;,Management or performance reporting;,C#,,Missing,3854.0,3854,,,,7.0,5-8,5.0,Missing,1,1.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
14706,2006,Missing,Missing,Financial transaction process/accounting;,.Net,,M1,440.0,440,,,,1.9,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
14712,2001,Insurance,Insurance;,Financial transaction process/accounting;,Visual Basic,385.0,M2,7352.0,7352,19.1,19.1,124.2,3.1,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
14713,2012,Communication,Telecommunications;,Customer relationship management;,Java,190.0,M1,6954.0,6954,36.6,36.6,46.3,4.1,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
14715,2015,Communication,Telecommunications;,Online. eSales;,Missing,62.0,S,790.0,790,12.7,12.7,12.9,4.8,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
14717,2002,Manufacturing,Manufacturing;,Missing,C++,273.0,M1,1568.0,1568,5.7,5.7,54.6,5.0,Missing,,Missing,4,2.0,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
14722,2008,Medical & Health Care,Medical and Health Care;,System Software;,C,,S,3049.0,3049,,,,14.5,Missing,,Missing,3,0.0,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
14727,2007,Insurance,Insurance;,Missing,COBOL,89.0,S,1821.0,1821,20.5,20.5,16.5,5.4,Missing,,Waterfall (incl Linear Processing & SSADM);,8,2.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
14728,2006,Missing,Missing,Financial transaction process/accounting;,Java,,M1,2301.0,2301,,,,5.5,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
14729,2011,Manufacturing,Manufacturing;,Parts selling;,Java,67.0,S,,866,,12.9,14.3,4.7,Missing,,Missing,8,4.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
14731,2006,Construction,Construction;,Operating system or software utility;,Java,,Missing,1300.0,1300,,,,2.5,3-4,4.0,Missing,2,2.0,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
14735,2007,Government,Government;Defence;,Reporting;,COBOL,174.0,M1,3130.0,3130,18.0,18.0,8.1,21.6,Missing,,Missing,2,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
14739,2001,Banking,Banking;,Financial transaction process/accounting;,PL/I,28.0,XS,21.0,21,0.8,0.8,9.3,3.0,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
14746,2012,Government,Government;,Business Application;,.Net,113.0,M1,553.0,553,4.9,4.9,32.3,3.5,Missing,,Missing,2,0.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
14747,2000,Manufacturing,Manufacturing;,Complex process control;,COBOL,286.0,M1,390.0,390,1.4,1.4,,,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
14748,2004,Missing,Missing,Missing,Missing,89.0,S,1477.0,1477,16.6,16.6,29.7,3.0,Missing,,Missing,2,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
14749,2007,Government,Government;Defence;,Financial transaction process/accounting;,COBOL,26.0,XS,577.0,577,22.2,22.2,1.2,21.6,Missing,,Missing,2,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
14752,2004,Missing,Missing,Financial application area;,Missing,112.0,M1,930.0,930,8.3,8.3,35.0,3.2,Missing,,Missing,2,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
14753,2013,Insurance,Insurance;,Unknown;,COBOL,313.0,M2,4082.0,4082,13.0,13.0,156.5,2.0,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
14757,2002,Wholesale & Retail,Billing;,Billing;,C,615.0,M2,17688.0,17688,28.8,28.8,,,Missing,,Missing,2,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
14758,2002,Insurance,Insurance;,Financial transaction process/accounting;,Visual Basic,97.0,S,3862.0,3862,39.8,39.8,29.4,3.3,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
14760,2013,Communication,Telecommunications;,Customer relationship management;,Java,364.0,M2,1617.0,1617,4.4,4.4,46.7,7.8,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
