isbsg_project_id,project_prf_year_of_project,external_eef_industry_sector,external_eef_organisation_type,project_prf_application_type,tech_tf_primary_programming_language,project_prf_functional_size,project_prf_normalised_work_effort_level_1,project_prf_normalised_work_effort,project_prf_normalised_level_1_pdr_ufp,project_prf_normalised_pdr_ufp,project_prf_defect_density,project_prf_speed_of_delivery,project_prf_manpower_delivery_rate,project_prf_project_elapsed_time,project_prf_team_size_group,project_prf_max_team_size,process_pmf_docs,tech_tf_tools_used,project_prf_application_group_business_application,project_prf_application_group_infrastructure_software,project_prf_application_group_mathematically_intensive_application,project_prf_application_group_mathematically_intensive_application_1,project_prf_application_group_missing,project_prf_application_group_real_time_application,external_eef_data_quality_rating_B,external_eef_data_quality_rating_C,external_eef_data_quality_rating_D,project_prf_development_type_New_Development,project_prf_development_type_Not_Defined,project_prf_development_type_Other,project_prf_development_type_POC,project_prf_development_type_Porting,project_prf_development_type_Re_development,tech_tf_development_platform_MF,tech_tf_development_platform_MR,tech_tf_development_platform_Missing,tech_tf_development_platform_Multi,tech_tf_development_platform_PC,tech_tf_development_platform_Proprietary,tech_tf_language_type_3GL,tech_tf_language_type_4GL,tech_tf_language_type_5GL,tech_tf_language_type_APG,tech_tf_language_type_ApG,tech_tf_language_type_Missing,project_prf_relative_size_M1,project_prf_relative_size_M2,project_prf_relative_size_Missing,project_prf_relative_size_S,project_prf_relative_size_XL,project_prf_relative_size_XS,project_prf_relative_size_XXL,project_prf_relative_size_XXS,project_prf_relative_size_XXXL,project_prf_case_tool_used_Missing,project_prf_case_tool_used_No,project_prf_case_tool_used_Yes,tech_tf_architecture_Missing,tech_tf_architecture_Multi_tier,tech_tf_architecture_Multi_tier_Client_server,tech_tf_architecture_Multi_tier_with_web_interface,tech_tf_architecture_Multi_tier_with_web_public_interface,tech_tf_architecture_Stand_alone,tech_tf_architecture_Stand_alone_1,tech_tf_client_server_Missing,tech_tf_client_server_No,tech_tf_client_server_Not_Applicable,tech_tf_client_server_Yes,tech_tf_dbms_used_No,tech_tf_dbms_used_Yes
23911,1999,Banking,banking,missing,COBOL,51.0,190.0,190.0,3.7,3.7,0.8500000000000001,12.8,4.8,4.0,Missing,7.0,3,0,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
23918,2003,Banking,banking,financial transaction process/accounting,COBOL,34.0,11239.0,11239.0,330.6,330.6,29.4,0.9,0.1,36.0,9-14,12.0,14,4,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
23920,2000,Financial,"financial, property & business services",transaction/production system,TIBCO,1541.0,38095.0,38095.0,24.7,24.7,0.0,85.6,4.8,18.0,Missing,7.0,6,1,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
23940,2012,Banking,banking,business application,Missing,63.0,1784.0,1784.0,28.3,28.3,0.0,9.7,4.8,6.5,Missing,7.0,2,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
23950,2004,Financial,"financial, property & business services",client server; financial transaction process/accounting,Missing,174.0,26.0,26.0,11.0,11.3,0.8500000000000001,28.6,4.8,0.9,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
23980,2000,Financial,"financial, property & business services",automated customer statements,COBOL,512.0,1821.0,1821.0,3.6,3.6,0.0,85.3,4.8,6.0,Missing,7.0,6,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
23987,2004,Financial,"financial, property & business services",data warehouse; financial transaction process/accounting,Missing,174.0,305.0,305.0,11.0,11.3,0.8500000000000001,28.6,4.8,2.4,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24023,1994,Banking,banking,office information system,C,1918.0,16502.0,17744.0,8.6,9.3,0.8500000000000001,213.1,42.6,9.0,5-8,5.0,5,2,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
24030,2000,Banking,banking,customer billing/relationship management,Visual Basic,38.0,168.0,168.0,4.4,4.4,0.8500000000000001,34.5,4.8,1.1,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
24042,1995,Banking,banking,transaction/production system,Missing,159.0,3084.0,3084.0,19.4,19.4,0.8500000000000001,31.8,6.4,5.0,5-8,5.0,5,2,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
24131,2002,Banking,banking,financial transaction process/accounting,PL/I,75.0,496.0,496.0,6.6,6.6,0.8500000000000001,18.8,4.8,4.0,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
24193,2005,Banking,banking,missing,Script Language,174.0,3246.0,3684.0,11.0,11.3,0.8500000000000001,28.6,4.8,6.6,9-14,13.0,0,0,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
24248,2006,Banking,banking,financial transaction process/accounting,Java,239.0,9642.0,9642.0,40.3,40.3,0.8500000000000001,11.8,4.8,20.2,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24302,2007,Banking,banking,financial transaction process/accounting,Java,52.0,1305.0,1305.0,25.1,25.1,0.8500000000000001,4.4,4.8,11.9,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24324,2004,Banking,banking,financial transaction process/accounting,COBOL,32.0,1012.0,1012.0,31.6,31.6,0.8500000000000001,28.6,4.8,6.7,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24333,1996,Financial,"financial, property & business services",management information system,Missing,93.0,1927.5,900.0,11.0,9.7,0.8500000000000001,8.5,4.8,11.0,Missing,7.0,4,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
24335,2001,Financial,"financial, property & business services",financial transaction process/accounting,COBOL,443.0,13388.0,13388.0,30.2,30.2,0.8500000000000001,51.5,4.8,8.6,Missing,7.0,3,0,1,0,0,0,0,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
24340,2004,Financial,"financial, property & business services",data warehouse; financial transaction process/accounting,Missing,174.0,838.0,838.0,11.0,11.3,0.8500000000000001,28.6,4.8,8.4,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24350,2004,Financial,"financial, property & business services",client server; financial transaction process/accounting,Missing,174.0,1127.0,1127.0,11.0,11.3,0.8500000000000001,28.6,4.8,2.3,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
24376,2000,Financial,"financial, property & business services",executive information system,SQL,174.0,8113.0,8113.0,11.0,11.3,0.8500000000000001,28.6,4.8,6.7,Missing,7.0,4,4,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
24387,1996,Banking,banking,management information system,COBOL,203.0,3219.0,3219.0,15.9,15.9,0.8500000000000001,40.6,4.8,5.0,Missing,7.0,5,9,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
24420,1991,Financial,"financial, property & business services",missing,COBOL,144.0,513.0,513.0,3.6,3.6,0.8500000000000001,28.6,4.8,6.7,Missing,7.0,2,1,0,0,0,0,1,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
24441,1994,Financial,"financial, property & business services",transaction/production system,PowerBuilder,461.0,4112.0,4112.0,8.9,8.9,0.8500000000000001,76.8,7.0,6.0,9-14,11.0,5,6,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
24481,2005,Banking,banking,financial transaction process/accounting,Java,7.0,149.0,149.0,21.3,21.3,0.8500000000000001,28.6,4.8,6.7,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24504,1995,Financial,"financial, property & business services",transaction/production system,Missing,212.0,1690.0,1690.0,8.0,8.0,0.8500000000000001,14.1,4.8,15.0,Missing,7.0,4,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
24528,2006,Banking,banking,financial transaction process/accounting,.Net,30.0,1400.0,1400.0,46.7,46.7,0.8500000000000001,30.0,4.8,1.0,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24534,2004,Financial,"financial, property & business services",client server; financial transaction process/accounting,Missing,174.0,118.0,118.0,11.0,11.3,0.8500000000000001,28.6,4.8,1.8,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
24568,2004,Banking,banking,financial transaction process/accounting,COBOL,24.0,1693.0,1693.0,70.5,70.5,0.8500000000000001,28.6,4.8,6.7,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24569,2004,Banking,banking,web-based application,Visual Basic,19.0,55.0,83.0,2.9,4.4,0.0,63.3,12.7,0.3,5-8,5.0,2,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
24574,2002,Banking,banking,financial transaction process/accounting,PL/I,75.0,465.0,465.0,6.2,6.2,0.8500000000000001,15.3,4.8,4.9,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
24579,1991,Financial,"financial, property & business services",missing,COBOL,117.0,1674.0,1674.0,14.3,14.3,0.8500000000000001,29.3,7.3,4.0,3-4,4.0,2,0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
24585,2004,Banking,banking,financial transaction process/accounting,COBOL,48.0,731.0,731.0,15.2,15.2,0.8500000000000001,28.6,4.8,6.7,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24609,1991,Financial,"financial, property & business services",missing,COBOL,266.0,3023.0,3023.0,11.4,11.4,0.8500000000000001,28.6,4.8,6.7,Missing,7.0,2,0,0,0,0,0,1,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
24627,2001,Banking,banking,financial transaction process/accounting,PL/I,18.0,306.0,306.0,17.0,17.0,0.8500000000000001,6.0,4.8,3.0,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
