isbsg_project_id,project_prf_year_of_project,external_eef_industry_sector,external_eef_organisation_type,project_prf_application_type,tech_tf_primary_programming_language,project_prf_functional_size,project_prf_normalised_work_effort_level_1,project_prf_normalised_work_effort,project_prf_normalised_level_1_pdr_ufp,project_prf_normalised_pdr_ufp,project_prf_speed_of_delivery,project_prf_project_elapsed_time,process_pmf_docs,tech_tf_tools_used,project_prf_max_team_size,project_prf_application_group_Infrastructure_Software,project_prf_application_group_Mathematically_Intensive_Application,project_prf_application_group_Missing,project_prf_application_group_Real_Time_Application,project_prf_application_group_business_application,project_prf_application_group_missing,project_prf_development_type_New_Development,project_prf_development_type_Not_Defined,project_prf_development_type_POC,project_prf_development_type_Re_development,tech_tf_development_platform_MR,tech_tf_development_platform_Missing,tech_tf_development_platform_Multi,tech_tf_development_platform_PC,tech_tf_development_platform_Proprietary,tech_tf_language_type_3GL,tech_tf_language_type_4GL,tech_tf_language_type_5GL,tech_tf_language_type_ApG,tech_tf_language_type_Missing,project_prf_relative_size_M1,project_prf_relative_size_M2,project_prf_relative_size_Missing,project_prf_relative_size_S,project_prf_relative_size_XL,project_prf_relative_size_XS,project_prf_relative_size_XXL,project_prf_relative_size_XXS,project_prf_case_tool_used_Missing,project_prf_case_tool_used_No,project_prf_case_tool_used_Yes,tech_tf_architecture_Missing,tech_tf_architecture_Multi_tier,tech_tf_architecture_Multi_tier_Client_server,tech_tf_architecture_Multi_tier_with_web_public_interface,tech_tf_architecture_Stand_alone,tech_tf_client_server_Missing,tech_tf_client_server_No,tech_tf_client_server_Not_Applicable,tech_tf_client_server_Yes,tech_tf_dbms_used_No,tech_tf_dbms_used_Yes,project_prf_team_size_group_Missing
19474,2002,Banking,"financial, property & business services",missing,Java,361.09827,271,451,6.3735003,8.699544,42.48186,2.7567258,3,0,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
28401,1996,Banking,"financial, property & business services",internet banking for personal customers,Missing,631.3147,86,353,2.0847845,2.3804688,149.34421,3.332934,4,5,,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True
32275,1994,Financial,"financial, property & business services",accounting system,C++,196.2446,1561,2960,9.094587,12.453146,6.4756165,10.680109,5,11,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
32714,2000,Financial,finance,client server; financial transaction process/accounting,COBOL,1016.6454,1463,2071,2.9622169,2.79357,50.510883,7.7780476,3,0,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
11896,1992,Financial,"financial, property & business services",data warehouse; financial transaction process/accounting,COBOL,107.45088,2974,1735,36.343174,32.87383,11.813012,4.20461,6,3,,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False
32060,2000,Financial,"financial, property & business services",workflow support & management,Missing,549.9514,2153,2519,15.2544155,13.846161,73.11392,12.435258,7,3,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
26256,1999,Banking,banking,workflow support & management,NATURAL,201.89468,2108,4084,11.956632,10.720219,22.157972,7.073629,8,2,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
27063,2012,Financial,"financial, property & business services",transaction/production system,JavaScript,6.930415,309,996,27.629093,25.43468,0.2553766,9.28749,3,1,,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
11200,2002,Financial,"financial, property & business services",accounting system,C#,133.24005,37,62,4.0032425,4.769958,7.425984,6.7154913,4,10,,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
27237,2006,Banking,banking,client server; financial transaction process/accounting,Missing,693.4075,23575,18284,42.659084,33.909523,32.09065,6.260818,2,0,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
16598,2006,Banking,"financial, property & business services",office information system,Missing,582.0211,3715,2279,7.3439674,8.610133,65.5447,1.6598693,4,0,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
32590,2004,Banking,banking,client server; financial transaction process/accounting,RALLY,161.52104,8698,9031,43.730362,37.738716,1.8039016,40.562023,5,4,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
13850,1998,Financial,"financial, property & business services",office information system,Java,951.84766,2729,3247,3.3545938,2.758042,92.977066,8.374048,1,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False
10765,2010,Financial,"financial, property & business services",management or performance reporting,EASYTRIEVE,180.54462,5415,5667,76.6819,74.64463,12.067767,3.045354,5,1,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False
29647,1997,Financial,"financial, property & business services",mobile application,C#,512.76794,814,1558,1.2954572,2.0335443,118.31906,3.119401,5,0,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
31978,2003,Financial,"financial, property & business services",software for machine control,Missing,1136.6578,5949,9363,8.03647,8.075144,63.769154,9.226513,2,0,,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
11225,1999,Financial,"financial, property & business services",data warehouse; financial transaction process/accounting,Missing,125.47818,2356,2193,11.70637,12.570623,6.6151776,21.205816,5,2,,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16016,2005,Banking,"financial, property & business services",client server; financial transaction process/accounting,Missing,388.4421,1063,1050,5.4925117,6.381938,78.701416,5.9097347,4,0,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False
27917,2001,Banking,banking,client server; financial transaction process/accounting,Missing,127.981735,2540,1564,29.59797,30.50574,2.0606616,14.314067,3,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False
29221,2006,Financial,"financial, property & business services",transaction/production system,Visual Basic,179.81125,5737,7231,35.88165,37.874573,14.374871,10.438285,5,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
14052,2004,Banking,"financial, property & business services",missing,TELON,104.77226,2769,3134,54.837017,41.220566,2.835444,20.947798,3,0,,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
21729,2001,Banking,banking,missing,Java,305.8526,2888,2894,8.865701,6.817194,32.977867,17.470884,2,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
21140,2002,Banking,banking,missing,C#,621.70966,14282,12115,44.133392,37.492886,71.22298,8.617441,3,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
17561,2004,Banking,"financial, property & business services",missing,Jam,18.560753,17,11,2.715871,2.8952537,16.242085,2.6994264,2,0,,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
11791,1991,Banking,"financial, property & business services",business application,Missing,588.1702,8556,10648,15.044664,18.73685,70.65749,6.564248,2,2,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
