Unnamed_0,External_EEF_Data_Quality_Rating,Project_PRF_Year_of_Project,External_EEF_Industry_Sector,External_EEF_Organisation_Type,Project_PRF_Application_Group,Project_PRF_Application_Type,Project_PRF_Development_Type,Tech_TF_Development_Platform,Tech_TF_Language_Type,Tech_TF_Primary_Programming_Language,Project_PRF_Functional_Size,Project_PRF_Relative_Size,Project_PRF_Normalised_Work_Effort_Level_1,Project_PRF_Normalised_Work_Effort,Project_PRF_Normalised_Level_1_PDR_ufp,Project_PRF_Normalised_PDR_ufp,Project_PRF_Speed_of_Delivery,Project_PRF_Project_Elapsed_Time,Project_PRF_Team_Size_Group,Project_PRF_Max_Team_Size,Project_PRF_CASE_Tool_Used,Process_PMF_Development_Methodologies,Process_PMF_Docs,Tech_TF_Architecture,Tech_TF_Client_Server,Tech_TF_DBMS_Used,Tech_TF_Tools_Used
17096,B,2004,Financial,"Financial, Property & Business Services;",Business Application,Financial transaction process/accounting;Client Server;,Enhancement,Multi,4GL,Missing,,XXS,161.0,161,,,,4.4,Missing,,Missing,Missing,3,Client server,Yes,Missing,0.0
17097,B,2009,Manufacturing,Manufacturing;,Business Application,Sales statistics;,Enhancement,Multi,3GL,PL/I,12.0,XS,,378,,31.5,4.0,3.0,Missing,,Yes,Missing,8,Client server,Yes,Yes,4.0
17098,B,2012,Medical & Health Care,Medical and Health Care;,Missing,not recorded;,Enhancement,Missing,Missing,Missing,6.0,XXS,1502.0,1502,250.3,250.3,0.5,13.0,41-50,46.0,Missing,Missing,2,Missing,Missing,Missing,0.0
17101,B,2012,Medical & Health Care,Medical and Health Care;,Missing,not recorded;,Enhancement,Missing,Missing,Missing,6.0,XXS,985.0,985,164.2,164.2,1.0,6.0,31-40,37.0,Missing,Missing,2,Missing,Missing,Missing,0.0
17103,B,2012,Communication,Telecommunications;,Business Application,Data Warehouse system;,Enhancement,Multi,3GL,Shell,63.0,S,702.0,702,11.1,11.1,,,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Multi-tier,Missing,Missing,0.0
17104,A,2008,Electronics & Computers,Computers & Software;,Missing,Missing,New Development,MF,3GL,PL/I,12.0,XS,456.0,456,38.0,38.0,3.0,4.0,5-8,5.0,Missing,Incremental;,3,Stand alone,Missing,Yes,2.0
17106,B,2010,Government,Government;,Business Application,Business Application;,New Development,Missing,4GL,Oracle,82.0,S,888.0,888,10.8,10.8,16.7,4.9,Missing,,Missing,Missing,2,Missing,Missing,Missing,0.0
17107,B,2006,Missing,Missing,Business Application,Financial transaction process/accounting;,Enhancement,Multi,4GL,.Net,,S,693.0,693,,,,1.8,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Missing,Missing,Yes,0.0
17108,B,2009,Manufacturing,Manufacturing;,Business Application,Sales calculation (DRP);,Enhancement,MF,3GL,COBOL,95.0,S,,1078,,11.3,13.6,7.0,Missing,,Missing,Missing,8,Stand alone,No,Yes,2.0
17117,B,2014,Insurance,Insurance;,Business Application,Unknown;,Enhancement,Missing,4GL,NATURAL,86.0,S,273.0,273,3.2,3.2,53.8,1.6,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Missing,Missing,Missing,0.0
17127,B,2001,Financial,"Financial, Property & Business Services;",Business Application,Financial transaction process/accounting;,Enhancement,MF,4GL,PowerBuilder,67.0,S,704.0,704,10.5,10.5,,,Missing,,Missing,Missing,2,Missing,Missing,Yes,0.0
17128,B,2004,Missing,Missing,Missing,Missing,Enhancement,Missing,3GL,HTML,6.0,XXS,41.0,41,6.8,6.8,14.0,0.43,Missing,,Missing,Missing,2,Missing,Missing,Missing,0.0
17133,A,2007,Government,Government;,Business Application,Management of Licences and Permits;,Enhancement,Multi,3GL,Java,102.0,M1,2066.0,2066,20.3,20.3,9.7,10.5,Missing,,Missing,Missing,8,Multi-tier,Missing,Missing,0.0
17134,B,1993,Communication,Communications;,Missing,Knowledge Based;,Enhancement,Missing,Missing,Missing,,L,,1217,,,,12.0,Missing,,Don't Know,Missing,4,Missing,Don't Know,Missing,0.0
17137,B,2014,Government,Government;,Business Application,Business Application;,Enhancement,Missing,4GL,.Net,51.0,S,1222.0,1222,24.0,24.0,72.9,0.7,Missing,,Missing,Agile Development;,3,Missing,Missing,Missing,0.0
17138,B,2006,Missing,Missing,Business Application,Financial transaction process/accounting;,Enhancement,Multi,3GL,Java,,S,357.0,357,,,,3.6,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Missing,Missing,Yes,0.0
17143,B,2000,Defence,Missing,Real-Time Application,Simulator;,New Development,PC,3GL,C++,332.0,M2,,14186,,42.7,22.1,15.0,Missing,,Missing,Missing,3,Stand alone,Missing,Missing,0.0
17144,B,1999,Banking,Banking;,Missing,Missing,Enhancement,MR,3GL,Missing,277.0,M1,1987.0,1987,7.2,7.2,30.8,9.0,Missing,,Missing,Missing,3,Missing,Missing,Missing,0.0
17147,B,2000,Communication,Communications;,Missing,Missing,Enhancement,MR,ApG,TELON,70.0,S,508.0,508,7.3,7.3,3.3,21.0,Missing,,Yes,Missing,7,Missing,Missing,Missing,3.0
17150,B,2002,Insurance,Insurance;,Business Application,Financial transaction process/accounting;,Enhancement,Multi,4GL,Visual Basic,228.0,M1,1465.0,1465,6.4,6.4,76.0,3.0,3-4,4.0,No,Waterfall (incl Linear Processing & SSADM);,3,Multi-tier / Client server,Yes,No,0.0
17156,B,2001,Electronics & Computers,Computers and IT business;,Missing,Missing,New Development,Multi,4GL,Lotus Notes,489.0,M2,5964.0,5964,12.2,12.2,34.9,14.0,Missing,,Missing,Missing,4,Missing,Missing,Missing,1.0
17160,B,1999,Missing,Missing,Business Application,Management Information System;,Enhancement,MF,Missing,Missing,241.0,M1,,5134,,21.3,,,2,2.0,Missing,Missing,3,Stand alone,No,Yes,0.0
17161,A,2008,Service Industry,Government;Community Services;,Business Application,Financial transaction process/accounting;,Enhancement,Multi,3GL,PL/I,212.0,M1,2966.0,2966,14.0,14.0,19.3,11.0,9-14,10.0,No,Missing,11,Client server,Yes,Yes,2.0
17166,A,2008,Electronics & Computers,Computers & Software;,Missing,Missing,Enhancement,MR,4GL,ABAP,59.0,S,714.0,714,12.1,12.1,9.8,6.0,9-14,9.0,Missing,Waterfall (incl Linear Processing & SSADM);,4,Client server,Yes,Missing,2.0
17173,B,2005,Banking,Banking;,Business Application,Financial transaction process/accounting;,New Development,MF,3GL,COBOL,615.0,M2,16801.0,16801,27.3,27.3,,,Missing,,Missing,Missing,3,Missing,Missing,Missing,0.0
17184,A,2006,Government,Government;,Business Application,Management or performance reporting;,Enhancement,Multi,3GL,C#,331.0,M2,3806.0,3806,11.5,11.5,47.3,7.0,9-14,9.0,Missing,Missing,15,Client server,Yes,Yes,4.0
17185,B,2012,Medical & Health Care,Medical and Health Care;,Missing,not recorded;,Enhancement,Missing,Missing,Missing,297.0,M1,12958.0,12958,43.6,43.6,14.9,20.0,61-70,69.0,Missing,Missing,2,Missing,Missing,Missing,0.0
17189,B,2001,Manufacturing,Manufacturing;,Missing,Missing,Enhancement,MF,3GL,PL/I,339.0,M2,8650.0,8650,25.5,25.5,56.5,6.0,41-50,43.0,Missing,Missing,2,Missing,Missing,Yes,6.0
17191,B,2015,Communication,Telecommunications;,Business Application,Online. eSales;,Enhancement,Multi,Missing,Missing,78.0,S,1844.0,1844,23.6,23.6,10.4,7.5,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Multi-tier with web public interface,Missing,Missing,0.0
17205,B,2006,Missing,Universal;,Business Application,Financial transaction process/accounting;,New Development,PC,3GL,C#,,Missing,2480.0,2480,,,,2.1,9-14,10.0,Missing,Missing,2,Client server,Yes,Yes,0.0
17213,B,2004,Missing,Missing,Business Application,Financial application area;,Enhancement,Multi,4GL,Missing,58.0,S,539.0,539,9.3,9.3,19.3,3.0,Missing,,Missing,Missing,2,Multi-tier / Client server,Yes,Yes,0.0
17216,B,2009,Banking,Banking;,Business Application,Financial transaction process/accounting;,Enhancement,MF,4GL,AppBuilder,15.0,XS,1022.0,1022,68.1,68.1,7.1,2.1,Missing,,Missing,Missing,3,Missing,Missing,Missing,0.0
17217,B,2001,Manufacturing,Manufacturing;,Business Application,Trading? (procurement management);,Enhancement,Multi,4GL,Lotus Notes,261.0,M1,616.0,616,2.4,2.4,76.8,3.4,Missing,,No,Waterfall (incl Linear Processing & SSADM);,3,Multi-tier / Client server,Yes,Yes,0.0
17218,B,2010,Manufacturing,Manufacturing;,Business Application,Access Control;,New Development,MR,3GL,Java,307.0,M2,,9964,,32.5,32.0,9.6,Missing,,Yes,Missing,8,Client server,Yes,Yes,4.0
17219,B,1998,Missing,Missing,Missing,Missing,New Development,Missing,4GL,Visual C++,165.0,M1,942.0,942,5.7,5.7,41.3,4.0,3-4,3.0,Don't Know,Missing,4,Missing,Missing,Missing,0.0
17222,B,2014,Insurance,Insurance;,Business Application,Unknown;,Enhancement,Missing,Missing,Missing,50.0,S,159.0,159,3.2,3.2,29.4,1.7,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Missing,Missing,Missing,0.0
17226,B,2000,Insurance,Insurance;,Business Application,Financial transaction process/accounting;,New Development,MF,3GL,COBOL,242.0,M1,7710.0,7710,31.9,31.9,80.7,3.0,Missing,,No,Waterfall (incl Linear Processing & SSADM);,3,Missing,Don't Know,Yes,0.0
17227,B,2004,Missing,Missing,Business Application,Financial application area;,Enhancement,Multi,3GL,Java,127.0,M1,953.0,953,7.5,7.5,21.9,5.8,Missing,,Missing,Missing,2,Multi-tier with web public interface,Missing,Yes,0.0
17232,A,1991,Government,Public Administration;,Missing,Missing,New Development,MF,3GL,COBOL,1235.0,L,,3711,,3.0,137.2,9.0,5-8,4.5,Missing,Missing,2,Stand alone,Missing,Yes,1.0
17233,B,2006,Government,Government;,Business Application,Document management;Financial transaction process/accounting;,Enhancement,Multi,3GL,COBOL,561.0,M2,16268.0,16268,29.0,29.0,70.1,8.0,21-30,30.0,No,Missing,15,Client server,Yes,Yes,2.0
17234,B,2011,Manufacturing,Manufacturing;,Business Application,Factory Reporting;,Enhancement,PC,3GL,PHP,112.0,M1,,2680,,23.9,11.9,9.4,Missing,,Yes,Missing,8,Client server,Yes,Yes,4.0
17235,B,2006,Missing,Missing,Business Application,Financial transaction process/accounting;,Enhancement,Multi,3GL,Java,,S,297.0,297,,,,1.6,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Missing,Missing,Yes,0.0
17239,A,1994,Wholesale & Retail,Wholesale & Retail Trade;,Business Application,Transaction/Production System;,New Development,MF,3GL,COBOL,286.0,M1,1364.0,2039,4.8,7.1,,,9-14,9.0,Yes,Multifunctional Teams;,5,Stand alone,Missing,Yes,10.0
17244,B,1999,Missing,Missing,Business Application,Management Information System;,Enhancement,MF,3GL,COBOL,380.0,M2,,32075,,84.4,,,Missing,,Missing,Missing,3,Stand alone,No,Yes,0.0
17245,B,2012,Medical & Health Care,Medical and Health Care;,Missing,not recorded;,Enhancement,Missing,Missing,Missing,24.0,XS,417.0,417,17.4,17.4,8.0,3.0,15-20,18.0,Missing,Missing,2,Missing,Missing,Missing,0.0
17246,B,2004,Missing,Missing,Missing,Missing,Enhancement,MF,3GL,COBOL,27.0,XS,993.0,993,36.8,36.8,4.9,5.5,Missing,,Missing,Missing,2,Missing,Missing,Missing,0.0
17252,B,2013,Communication,Telecommunications;,Business Application,Online. eSales;,Enhancement,Multi,Missing,Missing,62.0,S,741.0,741,12.0,12.0,56.4,1.1,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Multi-tier with web public interface,Missing,Missing,0.0
17256,B,2002,Communication,Voice Provisioning;,Missing,Voice Provisioning;,Enhancement,Missing,3GL,C++,133.0,M1,8480.0,8480,63.8,63.8,,,Missing,,Missing,Missing,2,Missing,Missing,Missing,0.0
17261,B,1997,Banking,Banking;,Business Application,Financial transaction process/accounting;,New Development,MF,3GL,COBOL,158.0,M1,781.0,781,4.9,4.9,4.1,39.0,Missing,,Yes,Waterfall (incl Linear Processing & SSADM);,3,Missing,Don't Know,Yes,1.0
17262,B,2009,Logistics,Logistics;,Business Application,Business Application;,Enhancement,Missing,3GL,Java,120.0,M1,1352.0,1352,11.3,11.3,22.2,5.4,Missing,,Missing,Missing,2,Missing,Missing,Missing,0.0
17263,B,2003,Insurance,Insurance;,Missing,Missing,Enhancement,Multi,4GL,Missing,90.0,S,326.0,326,3.6,3.6,18.0,5.0,Missing,,Missing,Missing,3,Missing,Missing,Missing,0.0
17264,B,2006,Missing,Missing,Business Application,Financial transaction process/accounting;,Enhancement,Multi,3GL,Java,,S,712.0,712,,,,3.0,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Missing,Missing,Yes,0.0
17266,B,2015,Communication,Telecommunications;,Business Application,Data Warehouse system;,Enhancement,Multi,3GL,Shell,85.0,S,840.0,840,9.9,9.9,16.7,5.1,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Multi-tier,Missing,Missing,0.0
17273,B,2002,Financial,"Financial, Property & Business Services;",Business Application,Financial transaction process/accounting;,Enhancement,Multi,4GL,PowerBuilder,531.0,M2,216.0,216,0.4,0.4,177.0,3.0,Missing,,No,Waterfall (incl Linear Processing & SSADM);,3,Multi-tier / Client server,Yes,Yes,0.0
17274,B,1999,Insurance,Insurance;,Missing,Missing,Enhancement,MF,3GL,PL/I,284.0,M1,1421.0,1421,5.0,5.0,142.0,2.0,Missing,,Missing,Missing,4,Missing,Missing,Missing,2.0
17275,B,2010,Service Industry,Transport & Storage;,Business Application,Security Controls;,New Development,Proprietary,5GL,Proprietary Agile Platform,168.0,M1,312.0,312,1.9,1.9,56.0,3.0,Missing,,Missing,Agile Development;,5,Multi-tier with web public interface,Missing,Missing,0.0
17280,A,1991,Financial,"Financial, Property & Business Services;",Missing,Missing,New Development,MF,3GL,COBOL,82.0,S,606.0,606,7.4,7.4,,,Missing,,No,Missing,2,Stand alone,Missing,Yes,1.0
17285,A,2001,Banking,Banking;,Business Application,Transaction/Production System;,Enhancement,MF,3GL,COBOL,445.0,M2,7411.0,7423,16.7,16.7,27.8,16.0,5-8,6.0,No,Missing,5,Stand alone,No,Yes,2.0
17287,B,2002,Missing,Local;,Missing,Local;,Enhancement,Missing,3GL,COBOL,154.0,M1,4251.0,4251,27.6,27.6,,,Missing,,Missing,Missing,2,Missing,Missing,Yes,0.0
17290,B,1997,Electronics & Computers,Computers & Software;,Infrastructure Software,Utility;,New Development,PC,4GL,DELPHI,14.0,XS,40.0,40,2.9,2.9,7.0,2.0,1,1.0,Missing,Rapid Application Development (RAD);,2,Missing,Missing,Missing,0.0
17291,B,2010,Manufacturing,Manufacturing;,Business Application,Human Resources;,Enhancement,MR,4GL,ABAP,58.0,S,,817,,14.1,6.4,9.0,Missing,,Missing,Missing,8,Client server,Yes,Yes,2.0
17292,B,2006,Missing,Missing,Business Application,Financial transaction process/accounting;,Enhancement,Multi,4GL,.Net,,XS,627.0,627,,,,2.2,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Missing,Missing,Yes,0.0
17293,B,2013,Banking,Government;Education Institution;Wholesale & Retail Trade;Transport & Storage;Communications;Medical and Health Care;Banking;,Business Application,Surveillance and security;,Enhancement,PC,3GL,C#,59.0,S,82.0,82,1.4,1.4,4.9,12.0,1,1.0,Missing,Agile Development;,6,Stand alone,Missing,Yes,2.0
17301,B,2015,Communication,Telecommunications;,Business Application,Stock control & order processing;,Enhancement,Multi,Missing,Missing,59.0,S,682.0,682,11.6,11.6,8.9,6.6,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Multi-tier,Missing,Missing,0.0
17305,A,1998,Insurance,Insurance;,Missing,Missing,New Development,MF,3GL,COBOL,272.0,M1,,2941,,10.8,14.3,19.0,Missing,,Don't Know,Missing,4,Client server,Yes,Yes,1.0
17308,B,2012,Medical & Health Care,Medical and Health Care;,Missing,not recorded;,Enhancement,Missing,Missing,Missing,4.0,XXS,380.0,380,95.0,95.0,1.3,3.0,9-14,10.0,Missing,Missing,2,Missing,Missing,Missing,0.0
17310,B,2006,Defence,Defence;,Real-Time Application,Embedded system/real-time application;,Enhancement,Multi,4GL,Missing,,M1,16737.0,16737,,,,,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Client server,Yes,Yes,0.0
17316,B,2012,Medical & Health Care,Medical and Health Care;,Missing,not recorded;,Enhancement,Missing,Missing,Missing,57.0,S,2427.0,2427,42.6,42.6,4.1,14.0,51-60,51.0,Missing,Missing,2,Missing,Missing,Missing,0.0
17320,B,2010,Government,Government;,Business Application,Business Application;,New Development,Missing,4GL,Oracle,24.0,XS,403.0,403,16.8,16.8,10.9,2.2,Missing,,Missing,Missing,2,Missing,Missing,Missing,0.0
17323,A,1992,Manufacturing,Manufacturing;,Missing,Missing,Enhancement,MF,ApG,TELON,193.0,M1,,2430,,12.6,17.5,11.0,5-8,5.0,Missing,Missing,2,Stand alone,Missing,Yes,0.0
17327,B,2000,Missing,Missing,Business Application,Management Information System;,Enhancement,MF,Missing,CICS,220.0,M1,3182.0,3182,14.5,14.5,26.5,8.3,3-4,3.0,No,Missing,2,Stand alone,No,Yes,0.0
17329,B,2001,Insurance,Insurance;,Business Application,Financial transaction process/accounting;,Enhancement,Multi,3GL,Visual Basic,967.0,M2,13321.0,13321,13.8,13.8,322.3,3.0,Missing,,No,Waterfall (incl Linear Processing & SSADM);,3,Multi-tier / Client server,Yes,Yes,0.0
17331,B,2009,Banking,Banking;,Business Application,Financial transaction process/accounting;,Enhancement,MF,3GL,COBOL,271.0,M1,2613.0,2613,9.6,9.6,,,Missing,,Missing,Missing,3,Missing,Missing,Missing,0.0
17333,A,2000,Financial,"Financial, Property & Business Services;",Missing,Human resource;,New Development,PC,4GL,Oracle,1517.0,L,19750.0,19750,13.0,13.0,101.1,15.0,Missing,,Yes,Joint Application Development (JAD);,6,Missing,Missing,Yes,1.0
17339,B,2006,Missing,Missing,Business Application,Financial transaction process/accounting;,New Development,Multi,3GL,Java,,M1,1766.0,1766,,,,5.8,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Missing,Missing,Yes,0.0
17340,B,2006,Government,Government;,Business Application,"Document management;Financial transaction process/accounting;Image, video or sound processing;",Enhancement,Multi,3GL,COBOL,335.0,M2,4879.0,4879,14.6,14.6,27.9,12.0,5-8,6.0,No,Missing,14,Multi-tier,Yes,Yes,0.0
17341,B,2013,Government,Government;,Business Application,Business Application;,New Development,Missing,3GL,Java,78.0,S,186.0,186,2.4,2.4,8.4,9.3,Missing,,Missing,Missing,2,Missing,Missing,Missing,0.0
17342,B,2004,Missing,Missing,Business Application,Financial application area;,Enhancement,Multi,4GL,Missing,89.0,S,739.0,739,8.3,8.3,29.7,3.0,Missing,,Missing,Missing,2,Multi-tier / Client server,Yes,Yes,0.0
17344,B,2014,Insurance,Insurance;,Business Application,Unknown;,Enhancement,Missing,3GL,Java,234.0,M1,2441.0,2441,10.4,10.4,58.5,4.0,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Missing,Missing,Missing,0.0
17345,B,2013,Government,Government;,Business Application,Business Application;,New Development,Missing,3GL,Java,14.0,XS,26.0,26,1.9,1.9,9.3,1.5,Missing,,Missing,Missing,2,Missing,Missing,Missing,0.0
17356,B,1998,Professional Services,Publishing;,Missing,Missing,New Development,MR,4GL,Oracle,482.0,M2,1911.0,1911,4.0,4.0,80.3,6.0,Missing,,Yes,Missing,4,Missing,Missing,Missing,4.0
17363,B,2013,Insurance,Insurance;,Business Application,Unknown;,Enhancement,Missing,Missing,Missing,78.0,S,890.0,890,11.4,11.4,9.3,8.4,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Missing,Missing,Missing,0.0
17364,B,2006,Missing,Missing,Business Application,Financial transaction process/accounting;,New Development,Multi,4GL,.Net,,S,1174.0,1174,,,,4.7,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Missing,Missing,Yes,0.0
17372,B,2003,Financial,"Financial, Property & Business Services;",Missing,Missing,New Development,Multi,4GL,Oracle,551.0,M2,10485.0,10485,19.0,19.0,6.8,81.0,Missing,,Missing,Missing,3,Missing,Missing,Missing,0.0
17374,B,1995,Financial,"Financial, Property & Business Services;",Business Application,Advertising/Mailing Campaign;,Enhancement,MF,4GL,NATURAL,40.0,S,338.0,338,8.5,8.5,10.0,4.0,Missing,,No,Waterfall (incl Linear Processing & SSADM);,4,Stand alone,Missing,Yes,2.0
17377,B,2014,Communication,Telecommunications;,Business Application,Workflow support & management;,Enhancement,Multi,Missing,BPM,95.0,S,1289.0,1289,13.6,13.6,21.6,4.4,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Multi-tier,Missing,Missing,0.0
17381,B,2006,Communication,Communications;,Real-Time Application,Embedded system/real-time application;,Enhancement,Missing,4GL,Missing,,M2,28855.0,28855,,,,,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Missing,Missing,Yes,0.0
17383,B,2005,Communication,Communications;,Mathematically-Intensive Application,relatively complex application;,Enhancement,MF,4GL,Missing,144.0,M1,1346.0,1346,9.3,9.3,,,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Missing,Missing,Yes,0.0
17387,A,2007,Government,Government;,Business Application,"Catalogue/register of things or events;Job, case, incident, project management;",Enhancement,MF,3GL,PL/I,123.0,M1,1050.0,1050,8.5,8.5,20.5,6.0,5-8,6.0,No,Missing,13,Stand alone,No,Yes,2.0
17391,B,2006,Missing,Missing,Business Application,Financial transaction process/accounting;,Enhancement,Multi,4GL,.Net,,S,123.0,123,,,,0.83,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Missing,Missing,Yes,0.0
17395,B,2013,Medical & Health Care,Medical and Health Care;,Missing,not recorded;,Enhancement,Missing,Missing,Missing,79.0,S,785.0,785,9.9,9.9,8.8,9.0,15-20,16.0,Missing,Missing,2,Missing,Missing,Missing,0.0
