isbsg_project_id,project_prf_year_of_project,external_eef_industry_sector,external_eef_organisation_type,project_prf_application_type,tech_tf_primary_programming_language,project_prf_functional_size,project_prf_normalised_work_effort_level_1,project_prf_normalised_work_effort,project_prf_normalised_level_1_pdr_ufp,project_prf_normalised_pdr_ufp,project_prf_speed_of_delivery,project_prf_project_elapsed_time,project_prf_team_size_group,project_prf_max_team_size,process_pmf_development_methodologies,process_pmf_docs,tech_tf_tools_used,project_prf_application_group_business_application,project_prf_application_group_infrastructure_software,project_prf_application_group_mathematically_intensive_application,project_prf_application_group_mathematically_intensive_application_1,project_prf_application_group_missing,project_prf_application_group_real_time_application,external_eef_data_quality_rating_b,external_eef_data_quality_rating_c,external_eef_data_quality_rating_d,project_prf_development_type_new_development,project_prf_development_type_not_defined,project_prf_development_type_other,project_prf_development_type_poc,project_prf_development_type_porting,project_prf_development_type_re_development,tech_tf_development_platform_mf,tech_tf_development_platform_missing,tech_tf_development_platform_mr,tech_tf_development_platform_multi,tech_tf_development_platform_pc,tech_tf_development_platform_proprietary,tech_tf_language_type_3gl,tech_tf_language_type_4gl,tech_tf_language_type_5gl,tech_tf_language_type_apg,tech_tf_language_type_missing,project_prf_relative_size_m1,project_prf_relative_size_m2,project_prf_relative_size_missing,project_prf_relative_size_s,project_prf_relative_size_xl,project_prf_relative_size_xs,project_prf_relative_size_xxl,project_prf_relative_size_xxs,project_prf_relative_size_xxxl,project_prf_case_tool_used_missing,project_prf_case_tool_used_no,project_prf_case_tool_used_yes,tech_tf_architecture_missing,tech_tf_architecture_multi_tier,tech_tf_architecture_multi_tier_client_server,tech_tf_architecture_multi_tier_with_web_interface,tech_tf_architecture_multi_tier_with_web_public_interface,tech_tf_architecture_stand_alone,tech_tf_architecture_standalone,tech_tf_client_server_missing,tech_tf_client_server_no,tech_tf_client_server_not_applicable,tech_tf_client_server_yes,tech_tf_dbms_used_no,tech_tf_dbms_used_yes
15355,2005,insurance,insurance,missing,pl/i,529.0,2648.0,2648.0,5.0,5.0,71.5,7.4,missing,7.0,missing,4,2,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
15358,2005,insurance,insurance,customer billing,csharp,320.0,1670.0,1670.0,5.2,5.2,53.3,6.0,missing,7.0,missing,3,0,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
15364,2009,banking,banking,financial transaction process/accounting,java,510.0,4266.0,4266.0,8.4,8.4,29.8,17.1,missing,7.0,missing,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
15366,1997,manufacturing,manufacturing,cad,delphi,254.0,452.0,452.0,1.8,1.8,72.6,3.5,1,1.0,rapid application development (rad),2,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
15371,2005,communication,communications,relatively complex application,missing,372.0,8604.0,8604.0,23.1,23.1,26.8,6.0,missing,7.0,waterfall (incl linear processing & ssadm),3,0,0,0,0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
15372,1999,communication,communications,missing,periphonics,155.0,3234.0,3234.0,20.9,20.9,14.1,11.0,5_8,7.0,missing,4,0,0,0,0,0,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
15376,2005,insurance,insurance,missing,cool:gen,347.0,3953.0,3953.0,11.4,11.4,24.8,14.0,missing,7.0,waterfall (incl linear processing & ssadm),7,4,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
15382,2006,communication,communications,embedded system/real_time application,missing,139.0,3079.0,3079.0,11.2,11.6,26.8,6.0,missing,7.0,waterfall (incl linear processing & ssadm),3,0,0,0,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
15392,2014,communication,telecommunications,online. esales,missing,70.0,2468.0,2468.0,35.3,35.3,26.8,6.0,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
15398,2004,financial,"financial, property & business services",client server; financial transaction process/accounting,missing,139.0,360.0,360.0,11.2,11.6,26.8,1.9,missing,7.0,missing,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
15401,2004,missing,missing,missing,powerbuilder,5.0,57.0,57.0,11.4,11.4,5.9,0.85,missing,7.0,missing,2,0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
15402,1998,missing,missing,missing,visual basic,224.0,2444.0,2444.0,10.9,10.9,37.3,6.0,missing,7.0,missing,4,0,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
15406,2000,insurance,insurance,missing,missing,420.0,2285.0,2285.0,5.4,5.4,60.0,7.0,missing,7.0,missing,3,2,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
15408,1993,manufacturing,manufacturing,missing,pl/i,126.0,1593.0,729.0,11.2,5.8,14.0,9.0,9_14,12.0,missing,2,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
15409,2014,insurance,insurance,unknown,missing,132.0,418.0,418.0,3.2,3.2,82.5,1.6,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
15410,2008,manufacturing,aerospace / automotive,software for machine control,c_lang,20.0,281.0,281.0,14.1,14.1,0.8,24.0,missing,7.0,missing,2,0,0,0,0,0,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
15411,1999,missing,missing,management information system,cobol,57.0,1593.0,2806.0,11.2,49.2,26.8,6.0,missing,7.0,missing,2,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
15414,2004,missing,missing,financial application area,missing,139.0,9015.0,9015.0,11.2,11.6,26.8,7.8,missing,7.0,missing,2,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
15416,2004,banking,banking,client-server,visual basic,192.0,1589.0,1640.0,8.3,8.5,26.8,6.0,5_8,6.0,missing,2,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
15422,1995,banking,banking,transaction/production system,natural,418.0,3630.0,3630.0,8.7,8.7,59.7,7.0,missing,7.0,missing,4,3,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
15423,2001,insurance,insurance,missing,java,2360.0,1593.0,1699.0,11.2,11.6,393.3,6.0,missing,7.0,waterfall (incl linear processing & ssadm),3,0,0,0,0,0,1,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
15424,2002,financial,"financial, property & business services",financial transaction process/accounting,cobol,77.0,252.0,252.0,3.3,3.3,26.8,6.0,missing,7.0,missing,2,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
15427,1999,government,community services; insurance; public administration,executive information system,cobol,49.0,284.0,316.0,5.8,6.4,7.0,7.0,2,2.0,missing,5,7,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
15440,2004,missing,missing,financial application area,java,51.0,301.0,301.0,5.9,5.9,30.0,1.7,missing,7.0,missing,2,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
15441,2002,insurance,insurance,financial transaction process/accounting,cobol,88.0,805.0,805.0,9.1,9.1,14.7,6.0,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
15443,1992,financial,revenue,missing,cobol,3113.0,42080.0,42080.0,13.5,13.5,129.7,24.0,missing,7.0,missing,5,1,0,0,0,0,1,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
15444,2002,insurance,insurance,financial transaction process/accounting,visual basic,1236.0,2504.0,2504.0,2.0,2.0,73.1,16.9,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
15446,2009,manufacturing,manufacturing,car logistic management,java,87.0,1593.0,1130.0,11.2,13.0,24.9,3.5,missing,7.0,missing,8,4,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
15449,1998,banking,banking,management information system,powerbuilder,143.0,1593.0,3283.0,11.2,23.0,47.7,3.0,missing,7.0,multifunctional teams,5,2,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
15451,2005,communication,communications,relatively complex application,missing,51.0,412.0,412.0,8.1,8.1,26.8,6.0,missing,7.0,waterfall (incl linear processing & ssadm),3,0,0,0,0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
15455,1999,insurance,insurance,financial transaction process/accounting,cobol,176.0,2811.0,2811.0,16.0,16.0,62.9,2.8,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
15456,2000,communication,communications,transaction/production system,sql,644.0,6936.0,6936.0,10.8,10.8,107.3,6.0,15_20,16.0,missing,4,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
15463,1997,missing,missing,missing,missing,676.0,4731.0,4731.0,7.0,7.0,75.1,9.0,5_8,8.0,missing,4,2,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
15464,2007,banking,banking,financial transaction process/accounting,focus,278.0,7676.0,7676.0,27.6,27.6,7.9,35.3,missing,7.0,missing,3,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
