Unnamed_0,Project_PRF_Year_of_Project,External_EEF_Industry_Sector,External_EEF_Organisation_Type,Project_PRF_Application_Type,Tech_TF_Primary_Programming_Language,Project_PRF_Functional_Size,Project_PRF_Relative_Size,Project_PRF_Normalised_Work_Effort_Level_1,Project_PRF_Normalised_Level_1_PDR_ufp,Project_PRF_Normalised_PDR_ufp,Project_PRF_Speed_of_Delivery,Project_PRF_Project_Elapsed_Time,Project_PRF_Team_Size_Group,Project_PRF_Max_Team_Size,Process_PMF_Development_Methodologies,Process_PMF_Docs,Tech_TF_Tools_Used,External_EEF_Data_Quality_Rating_B,Project_PRF_Application_Group_Business Application; Infrastructure Software;,Project_PRF_Application_Group_Infrastructure Software,Project_PRF_Application_Group_Mathematically intensive application,Project_PRF_Application_Group_Mathematically-Intensive Application,Project_PRF_Application_Group_Missing,Project_PRF_Application_Group_Real-Time Application,Project_PRF_Development_Type_New Development,Project_PRF_Development_Type_Re-development,Tech_TF_Development_Platform_MF,Tech_TF_Development_Platform_MR,Tech_TF_Development_Platform_Missing,Tech_TF_Development_Platform_Multi,Tech_TF_Development_Platform_PC,Tech_TF_Development_Platform_Proprietary,Tech_TF_Language_Type_3GL,Tech_TF_Language_Type_4GL,Tech_TF_Language_Type_5GL,Tech_TF_Language_Type_APG,Tech_TF_Language_Type_ApG,Tech_TF_Language_Type_Missing,Project_PRF_CASE_Tool_Used_Missing,Project_PRF_CASE_Tool_Used_No,Project_PRF_CASE_Tool_Used_Yes,Tech_TF_Architecture_Missing,Tech_TF_Architecture_Multi-tier,Tech_TF_Architecture_Multi-tier / Client server,Tech_TF_Architecture_Multi-tier with web interface,Tech_TF_Architecture_Multi-tier with web public interface,Tech_TF_Architecture_Stand alone,Tech_TF_Architecture_Stand-alone,Tech_TF_Client_Server_Missing,Tech_TF_Client_Server_No,Tech_TF_Client_Server_Not Applicable,Tech_TF_Client_Server_Yes,Tech_TF_DBMS_Used_No,Tech_TF_DBMS_Used_Yes
20145,2004,Missing,Missing,Financial application area;,Java,9.0,XXS,51.0,5.7,5.7,18.0,0.5,Missing,,Missing,2,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
21673,2004,Missing,Missing,Network Switch Provisioning;,C,4.0,XXS,116.0,29.0,29.0,,,Missing,,Missing,2,0.0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
21699,1999,Electronics & Computers,Computers & Software;,Shrink-wrap;,DELPHI,1102.0,L,680.0,0.6,0.6,275.5,4.0,2,2.0,Rapid Application Development (RAD);,2,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
12440,2000,Communication,Communications;,Management Information System;,Oracle,204.0,M1,246.0,1.2,1.2,40.8,5.0,Missing,,Joint Application Development (JAD);,6,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
23702,1994,Government,Public Administration;,Transaction/Production System;,Missing,353.0,M2,23093.0,65.4,72.0,29.4,12.0,21-30,21.0,Missing,5,,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
31946,2005,Electronics & Computers,Software products;,Client Server;,Missing,2500.0,L,2738.0,1.1,4.4,416.7,6.0,9-14,10.0,Missing,2,,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
25305,2006,Insurance,Insurance;,Missing,Visual Basic,10.0,XS,212.0,21.2,21.2,7.7,1.3,Missing,,Waterfall (incl Linear Processing & SSADM);,4,,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
15092,2002,Financial,"Financial, Property & Business Services;",Financial transaction process/accounting;,C,190.0,M1,2199.0,11.6,11.6,,,Missing,,Missing,2,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
11623,2010,Manufacturing,Manufacturing;,After sales Parts documentation;,Java,333.0,M2,,,17.0,24.1,13.8,Missing,,Missing,8,4.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
14831,2007,Electronics & Computers,Computers & Software;,Missing,PL/I,47.0,S,690.0,14.7,14.7,9.4,5.0,5-8,7.0,Waterfall (incl Linear Processing & SSADM);,2,2.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
28322,1995,Banking,Banking;,Transaction/Production System;,COBOL,805.0,M2,10543.0,13.1,13.1,89.4,9.0,Missing,,Joint Application Development (JAD);Rapid Application Development (RAD);Timeboxing;,6,,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
10532,2000,Banking,Banking;,Missing,COBOL,149.0,M1,1606.0,10.8,10.8,7.8,19.0,Missing,,Missing,8,0.0,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26176,2004,Missing,Missing,Financial application area;,Missing,,M2,16419.0,,,,13.8,Missing,,Missing,2,,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
23024,2005,Missing,Missing,Missing,.Net,198.0,M1,1944.0,9.8,9.8,63.9,3.1,Missing,,Missing,2,0.0,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
11139,2004,Missing,Missing,Missing,COBOL,153.0,M1,2611.0,17.1,17.1,,,Missing,,Missing,2,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
22935,2004,Communication,Communications;,Missing,COBOL,,Missing,18016.0,,,,11.0,15-20,16.0,Missing,0,4.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
19079,2012,Medical & Health Care,Medical and Health Care;,not recorded;,Missing,63.0,S,3141.0,49.9,49.9,2.5,25.0,61-70,62.0,Missing,2,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
31954,2006,Missing,Missing,Financial transaction process/accounting;,Java,,M1,259.0,,,,3.6,Missing,,Waterfall (incl Linear Processing & SSADM);,3,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
12757,2014,Insurance,Insurance;,Unknown;,Missing,104.0,M1,2045.0,19.7,19.7,21.2,4.9,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
13230,1998,Missing,Missing,Missing,C,170.0,M1,1148.0,6.8,6.8,34.0,5.0,3-4,3.0,Missing,4,0.0,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
19031,2011,Communication,Telecommunications;,Catalogue/register of things or events;Workflow support & management;,J2EE,99.0,S,1391.0,14.1,16.9,24.8,4.0,9-14,10.0,Multifunctional Teams;,14,4.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
21118,2012,Communication,Telecommunications;,Customer relationship management;,Visual Basic,216.0,M1,10345.0,47.9,47.9,15.9,13.6,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
26197,2004,Missing,Missing,Financial application area;,Missing,278.0,M1,3141.0,11.3,11.3,44.8,6.2,Missing,,Missing,2,,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
27610,2008,Service Industry,Government;Community Services;,Catalogue/register of things or events;Workflow support & management;,C#,411.0,M2,10955.0,26.7,26.7,27.4,15.0,9-14,10.0,Missing,14,,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
22595,2012,Medical & Health Care,Medical and Health Care;,not recorded;,Missing,274.0,M1,10116.0,36.9,36.9,16.1,17.0,91-100,97.0,Missing,2,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26876,2000,Communication,Communications;,Electronic Data Interchange;,Missing,156.0,M1,1213.0,7.8,9.4,31.2,5.0,3-4,4.0,Missing,5,,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
14038,2014,Communication,Telecommunications;,Integration;,TIBCO,51.0,S,1052.0,20.6,20.6,13.1,3.9,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
18403,2007,Government,Government;,Management of Licences and Permits;,COOL:Gen,67.0,S,578.0,8.6,8.6,6.8,9.9,Missing,,Missing,8,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
14768,1996,Banking,Banking;,Management Information System;,NATURAL,381.0,M2,,,4.5,,,Missing,,Joint Application Development (JAD);,5,5.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
13991,1996,Manufacturing,Chemicals;,Management Information System;,PL/I,119.0,M1,3197.0,26.9,38.1,14.9,8.0,Missing,,Missing,5,3.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
28851,2000,Banking,Banking;,Sales contact management;,PL/I,159.0,M1,420.0,2.6,2.6,113.6,1.4,Missing,,Waterfall (incl Linear Processing & SSADM);,3,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
18241,2012,Medical & Health Care,Medical and Health Care;,not recorded;,Missing,88.0,S,6349.0,72.1,72.1,5.9,15.0,15-20,20.0,Missing,2,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
10252,2014,Communication,Telecommunications;,Online. eSales;,Missing,63.0,S,1161.0,18.4,18.4,7.6,8.3,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
10249,2006,Government,Government;,Management of Licences and Permits;,COOL:Gen,16.0,XS,657.0,41.1,41.1,1.5,10.8,Missing,,Missing,8,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
20677,2001,Electronics & Computers,Computers & Software;,Complex process control;,Lotus Notes,828.0,M2,3742.0,4.5,4.5,165.6,5.0,3-4,4.0,Missing,5,5.0,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
25767,2005,Communication,Communications;,relatively complex application;,Missing,269.0,M1,3438.0,12.8,12.8,,,Missing,,Waterfall (incl Linear Processing & SSADM);,3,,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
13193,2013,Insurance,Insurance;,Unknown;,Missing,247.0,M1,2755.0,11.2,11.2,35.8,6.9,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26470,2000,Manufacturing,Manufacturing;,Workflow support & management;,Visual Basic,236.0,M1,1350.0,5.7,5.7,47.2,5.0,Missing,,Waterfall (incl Linear Processing & SSADM);,3,,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
27044,2012,Medical & Health Care,Medical and Health Care;,not recorded;,Missing,93.0,S,11548.0,124.2,124.2,6.2,15.0,101+,128.0,Missing,2,,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24468,2004,Insurance,Insurance;,Missing,PL/I,29.0,XS,254.0,8.8,8.8,4.1,7.1,Missing,,Waterfall (incl Linear Processing & SSADM);,7,,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
25674,2005,Government,Government;,Management or performance reporting;,ABAP,122.0,M1,902.0,7.4,7.4,15.3,8.0,5-8,6.0,Missing,15,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
12859,2012,Medical & Health Care,Medical and Health Care;,not recorded;,Missing,17.0,XS,1691.0,99.5,99.5,3.4,5.0,21-30,21.0,Missing,2,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
