isbsg_project_id,project_prf_year_of_project,external_eef_industry_sector,external_eef_organisation_type,project_prf_application_type,tech_tf_primary_programming_language,project_prf_functional_size,project_prf_normalised_work_effort_level_1,project_prf_normalised_work_effort,project_prf_normalised_level_1_pdr_ufp,project_prf_normalised_pdr_ufp,project_prf_defect_density,project_prf_speed_of_delivery,project_prf_manpower_delivery_rate,project_prf_project_elapsed_time,project_prf_team_size_group,project_prf_max_team_size,process_pmf_development_methodologies,process_pmf_docs,tech_tf_tools_used,people_prf_personnel_changes,project_prf_application_group_business_application,project_prf_application_group_infrastructure_software,project_prf_application_group_mathematically_intensive_application,project_prf_application_group_mathematically_intensive_application_1,project_prf_application_group_missing,project_prf_application_group_real_time_application,external_eef_data_quality_rating_B,external_eef_data_quality_rating_C,external_eef_data_quality_rating_D,project_prf_development_type_New_Development,project_prf_development_type_Not_Defined,project_prf_development_type_Other,project_prf_development_type_POC,project_prf_development_type_Porting,project_prf_development_type_Re_development,tech_tf_development_platform_MF,tech_tf_development_platform_MR,tech_tf_development_platform_Missing,tech_tf_development_platform_Multi,tech_tf_development_platform_PC,tech_tf_development_platform_Proprietary,tech_tf_language_type_3GL,tech_tf_language_type_4GL,tech_tf_language_type_5GL,tech_tf_language_type_APG,tech_tf_language_type_ApG,tech_tf_language_type_Missing,project_prf_relative_size_M1,project_prf_relative_size_M2,project_prf_relative_size_Missing,project_prf_relative_size_S,project_prf_relative_size_XL,project_prf_relative_size_XS,project_prf_relative_size_XXL,project_prf_relative_size_XXS,project_prf_relative_size_XXXL,project_prf_case_tool_used_Missing,project_prf_case_tool_used_No,project_prf_case_tool_used_Yes,tech_tf_architecture_Missing,tech_tf_architecture_Multi_tier,tech_tf_architecture_Multi_tier_Client_server,tech_tf_architecture_Multi_tier_with_web_interface,tech_tf_architecture_Multi_tier_with_web_public_interface,tech_tf_architecture_Stand_alone,tech_tf_architecture_Stand_alone_1,tech_tf_client_server_Missing,tech_tf_client_server_No,tech_tf_client_server_Not_Applicable,tech_tf_client_server_Yes,tech_tf_dbms_used_No,tech_tf_dbms_used_Yes
28129,2005,Service Industry,air traffic management,air traffic management,C++,254.0,6590.0,6590.0,25.9,25.9,3.9,42.3,5.3,6.0,5-8,8.0,missing,2,2,0.0,0,0,0,0,0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
19701,2009,Service Industry,air traffic management,air traffic management,C++,215.0,9344.0,9344.0,43.5,43.5,23.3,4.0,4.8,54.0,Missing,7.0,missing,2,0,0.0,0,0,0,0,0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
31238,1994,Communication,communications; electronics,management information system,C++,432.0,1691.0,1691.0,3.9,3.9,2.9,30.25,4.8,7.0,Missing,7.0,missing,5,8,0.0,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
20503,2004,Service Industry,energy sources (oil & petroleum/electricity etc),financial transaction process/accounting,ASP,193.0,5782.0,5782.0,9.9,10.8,2.9,30.25,4.8,7.0,9-14,12.0,missing,1,1,0.0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
14289,2009,Government,danish citizens; government,catalogue/register of things or events; processing application for public subsidies,C#,154.0,2009.0,2009.0,13.0,13.0,19.5,38.5,5.5,4.0,5-8,7.0,unified process,15,4,0.0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
10218,1995,Utilities,"electricity, gas, water",management information system,PL/I,163.0,668.0,668.0,4.1,4.1,18.4,18.1,6.0,9.0,3-4,3.0,missing,4,3,0.0,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
11441,1991,Utilities,"electricity, gas, water",management information system,COBOL,244.0,5148.0,6384.0,21.1,26.2,2.9,30.25,4.8,7.0,Missing,7.0,missing,5,4,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
22288,1997,Utilities,"electricity, gas, water",technical information system,Visual Basic,1992.0,2260.0,22831.0,9.9,11.5,2.9,132.8,7.8,15.0,15-20,17.0,missing,5,9,0.0,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
16415,2006,Electronics & Computers,computers & software; consumer goods; electronics,operating system or software utility,C++,193.0,5618.0,5748.0,9.9,10.8,2.9,30.25,4.8,4.0,5-8,8.0,missing,10,4,0.0,0,1,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
10561,2006,Electronics & Computers,computers & software; consumer goods; electronics,operating system or software utility,C++,193.0,2438.0,2513.0,9.9,10.8,2.9,30.25,4.8,2.0,5-8,8.0,missing,10,4,0.0,0,1,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
16299,2000,Professional Services,business services,management information system,COBOL,6000.0,55860.0,55860.0,9.3,9.3,2.9,300.0,7.5,20.0,31-40,40.0,missing,4,0,0.0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
30323,2000,Professional Services,business services,management information system,Visual Basic,1750.0,16170.0,16170.0,9.2,9.2,2.9,67.3,5.6,26.0,9-14,12.0,missing,4,0,0.0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
19727,2000,Professional Services,business services,management information system,COBOL,755.0,7350.0,7350.0,9.7,9.7,2.9,31.5,5.2,24.0,5-8,6.0,missing,4,0,0.0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
11668,2005,Government,tax administration,web-based application,Java,193.0,16599.0,16159.0,9.9,10.8,2.9,30.25,4.8,10.1,31-40,36.0,missing,0,0,0.0,0,0,0,0,1,0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
28657,2007,Government,defence; government,financial transaction process/accounting,COBOL,111.0,872.0,872.0,7.9,7.9,9.0,5.1,4.8,21.6,Missing,7.0,missing,2,0,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
30810,2008,Government,defence; government,financial transaction process/accounting,COBOL,23.0,294.0,294.0,12.8,12.8,87.0,1.3,4.8,17.6,Missing,7.0,missing,2,0,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
10720,2007,Government,defence; government,reporting,COBOL,64.0,1058.0,1058.0,16.5,16.5,31.3,3.0,4.8,21.6,Missing,7.0,missing,2,0,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
28826,1995,Financial,revenue,missing,COBOL,675.0,11988.0,11988.0,17.8,17.8,2.9,30.25,4.8,7.0,Missing,7.0,missing,5,1,0.0,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
15354,1995,Financial,revenue,missing,COBOL,1121.0,13410.0,13410.0,12.0,12.0,2.9,30.25,4.8,7.0,Missing,7.0,missing,5,1,0.0,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
21586,1995,Financial,revenue,missing,COBOL,187.0,2063.0,2063.0,11.0,11.0,2.9,30.25,4.8,7.0,Missing,7.0,missing,5,0,0.0,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
31859,1994,Manufacturing,manufacture of steel products; manufacturing,management information system,Missing,222.0,2265.0,2385.0,10.2,10.7,18.0,55.5,6.9,4.0,5-8,8.0,missing,5,4,0.0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
25642,1994,Service Industry,aerospace / automotive; transport & storage,transaction/production system,Missing,3885.0,15099.0,16921.0,3.9,4.4,2.9,353.2,4.8,11.0,Missing,7.0,missing,5,8,0.0,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
27188,1994,Mining,mining,management information system,COBOL,672.0,4301.0,4301.0,6.4,6.4,40.2,56.0,11.2,12.0,5-8,5.0,joint application development (jad),6,7,0.0,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
29962,1994,Mining,mining,office information system,Oracle,418.0,1058.0,1058.0,2.5,2.5,19.1,69.7,34.8,6.0,2,2.0,joint application development (jad); rapid application development (rad),6,5,0.0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
25348,1999,Electronics & Computers,client/server architecture for language services; engineering; research & development; software development,linguistic software; management information system,Missing,210.0,2260.0,388.0,9.9,1.8,2.9,110.5,4.8,1.9,Missing,7.0,missing,2,0,0.0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
26621,1999,Electronics & Computers,client/server architecture for language services; engineering; research & development; software development,linguistic software; management information system,Missing,8.0,2260.0,9.0,9.9,1.1,2.9,266.7,4.8,0.03,Missing,7.0,missing,2,0,0.0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
10036,1999,Electronics & Computers,client/server architecture for language services; engineering; research & development; software development,linguistic software; management information system,Missing,183.0,2260.0,568.0,9.9,3.1,2.9,65.4,4.8,2.8,Missing,7.0,missing,2,0,0.0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
14353,2007,Missing,all-purpose,document management,Java,193.0,12830.0,12830.0,9.9,10.8,2.9,30.25,4.8,6.0,5-8,8.0,waterfall (incl linear processing & ssadm),2,0,0.0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
29692,2006,Missing,all-purpose,"document management; job, case, incident, project management; management or performance reporting; online analysis and reporting; operating system or software utility; telecom & network management; workflow support & management",Java,193.0,18161.0,18161.0,9.9,10.8,2.9,30.25,4.8,9.1,15-20,17.0,missing,3,0,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
30706,2005,Missing,all-purpose,telecom & network management,C,193.0,4243.0,4243.0,9.9,10.8,2.9,30.25,4.8,7.1,9-14,9.0,waterfall (incl linear processing & ssadm),2,0,0.0,0,0,0,0,0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
28819,1997,Electronics & Computers,developing global software solutions,transaction/production system,Oracle,1533.0,26900.0,33140.0,17.5,21.6,11.1,95.8,3.8,16.0,21-30,25.0,waterfall (incl linear processing & ssadm),3,8,3.0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
22723,2004,Service Industry,exhibition management,web-based application,ASP,700.0,4739.0,5084.0,6.8,7.3,2.9,92.1,3.3,7.6,21-30,28.0,missing,2,0,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
