isbsg_project_id,project_prf_year_of_project,external_eef_industry_sector,external_eef_organisation_type,project_prf_application_type,tech_tf_primary_programming_language,project_prf_functional_size,project_prf_relative_size,project_prf_normalised_work_effort_level_1,project_prf_normalised_work_effort,project_prf_normalised_level_1_pdr_ufp,project_prf_normalised_pdr_ufp,project_prf_speed_of_delivery,project_prf_project_elapsed_time,project_prf_team_size_group,project_prf_max_team_size,process_pmf_development_methodologies,process_pmf_docs,tech_tf_tools_used,external_eef_data_quality_rating_b,project_prf_application_group_business_application,project_prf_application_group_business_application__infrastructure_software,project_prf_application_group_infrastructure_software,project_prf_application_group_mathematically_intensive_application,project_prf_application_group_mathematically_intensive_application_1,project_prf_application_group_real_time_application,project_prf_development_type_new_development,project_prf_development_type_re_development,tech_tf_development_platform_hand_held,tech_tf_development_platform_mf,tech_tf_development_platform_mr,tech_tf_development_platform_multi,tech_tf_development_platform_pc,tech_tf_development_platform_proprietary,tech_tf_language_type_3GL,tech_tf_language_type_4GL,tech_tf_language_type_5GL,tech_tf_language_type_APG,tech_tf_language_type_Missing,_case_tool_used_don_t_know,_case_tool_used_no,_case_tool_used_yes,tech_tf_architecture_don_t_know,tech_tf_architecture_no,tech_tf_architecture_not_applicable,tech_tf_architecture_yes,tech_tf_dbms_used_no,tech_tf_dbms_used_yes
15355,2005,insurance,insurance,Missing,pl/i,529.0,m2,2648.0,2648,5.0,5.0,71.5,7.4,Missing,,Missing,4,2.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
15358,2005,insurance,insurance,customer billing,c#,320.0,m2,1670.0,1670,5.2,5.2,53.3,6.0,Missing,,Missing,3,0.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15364,2009,banking,banking,financial transaction process/accounting,java,510.0,m2,4266.0,4266,8.4,8.4,29.8,17.1,Missing,,Missing,3,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
15366,1997,manufacturing,manufacturing,cad,delphi,254.0,m1,452.0,452,1.8,1.8,72.6,3.5,1,1.0,rapid application development rad,2,0.0,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
15371,2005,communication,communications,relatively complex application,Missing,372.0,m2,8604.0,8604,23.1,23.1,,,Missing,,waterfall incl linear processing & ssadm,3,0.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
15372,1999,communication,communications,Missing,periphonics,155.0,m1,3234.0,3234,20.9,20.9,14.1,11.0,5-8,7.0,Missing,4,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
15376,2005,insurance,insurance,Missing,cool:gen,347.0,m2,3953.0,3953,11.4,11.4,24.8,14.0,Missing,,waterfall incl linear processing & ssadm,7,4.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
15382,2006,communication,communications,embedded system/real-time application,Missing,,xs,3079.0,3079,,,,,Missing,,waterfall incl linear processing & ssadm,3,0.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
15392,2014,communication,telecommunications,online. esales,Missing,70.0,s,2468.0,2468,35.3,35.3,,,Missing,,waterfall incl linear processing & ssadm,3,0.0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
15398,2004,financial,"financial, property & business services",client server; financial transaction process/accounting,Missing,,s,360.0,360,,,,1.9,Missing,,Missing,3,0.0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
15401,2004,Missing,Missing,Missing,powerbuilder,5.0,xxs,57.0,57,11.4,11.4,5.9,0.85,Missing,,Missing,2,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
15402,1998,Missing,Missing,Missing,visual basic,224.0,m1,2444.0,2444,10.9,10.9,37.3,6.0,Missing,,Missing,4,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
15406,2000,insurance,insurance,Missing,Missing,420.0,m2,2285.0,2285,5.4,5.4,60.0,7.0,Missing,,Missing,3,2.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
15408,1993,manufacturing,manufacturing,Missing,pl/i,126.0,m1,,729,,5.8,14.0,9.0,9-14,12.0,Missing,2,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
15409,2014,insurance,insurance,unknown,Missing,132.0,m1,418.0,418,3.2,3.2,82.5,1.6,Missing,,waterfall incl linear processing & ssadm,3,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
15411,1999,Missing,Missing,management information system,cobol,57.0,s,,2806,,49.2,,,Missing,,Missing,2,0.0,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
15414,2004,Missing,Missing,financial application area,Missing,,m2,9015.0,9015,,,,7.8,Missing,,Missing,2,0.0,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
15416,2004,banking,banking,client server,visual basic,192.0,m1,1589.0,1640,8.3,8.5,,,5-8,6.0,Missing,2,0.0,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
15422,1995,banking,banking,transaction/production system,natural,418.0,m2,3630.0,3630,8.7,8.7,59.7,7.0,Missing,,Missing,4,3.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
15424,2002,financial,"financial, property & business services",financial transaction process/accounting,cobol,77.0,s,252.0,252,3.3,3.3,,,Missing,,Missing,2,0.0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
15427,1999,government,community services; insurance; public administration,executive information system,cobol,49.0,s,284.0,316,5.8,6.4,7.0,7.0,2,2.0,Missing,5,7.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
15440,2004,Missing,Missing,financial application area,java,51.0,s,301.0,301,5.9,5.9,30.0,1.7,Missing,,Missing,2,0.0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
15441,2002,insurance,insurance,financial transaction process/accounting,cobol,88.0,s,805.0,805,9.1,9.1,14.7,6.0,Missing,,waterfall incl linear processing & ssadm,3,0.0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
15443,1992,financial,revenue,Missing,cobol,3113.0,xl,42080.0,42080,13.5,13.5,129.7,24.0,Missing,,Missing,5,1.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
15444,2002,insurance,insurance,financial transaction process/accounting,visual basic,1236.0,l,2504.0,2504,2.0,2.0,73.1,16.9,Missing,,waterfall incl linear processing & ssadm,3,0.0,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
15446,2009,manufacturing,manufacturing,car logistic management,java,87.0,s,,1130,,13.0,24.9,3.5,Missing,,Missing,8,4.0,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
15449,1998,banking,banking,management information system,powerbuilder,143.0,m1,,3283,,23.0,47.7,3.0,Missing,,multifunctional teams,5,2.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True
15451,2005,communication,communications,relatively complex application,Missing,51.0,s,412.0,412,8.1,8.1,,,Missing,,waterfall incl linear processing & ssadm,3,0.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
15455,1999,insurance,insurance,financial transaction process/accounting,cobol,176.0,m1,2811.0,2811,16.0,16.0,62.9,2.8,Missing,,waterfall incl linear processing & ssadm,3,0.0,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
15456,2000,communication,communications,transaction/production system,sql,644.0,m2,6936.0,6936,10.8,10.8,107.3,6.0,15-20,16.0,Missing,4,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
15463,1997,Missing,Missing,Missing,Missing,676.0,m2,4731.0,4731,7.0,7.0,75.1,9.0,5-8,8.0,Missing,4,2.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
15464,2007,banking,banking,financial transaction process/accounting,focus,278.0,m1,7676.0,7676,27.6,27.6,7.9,35.3,Missing,,Missing,3,0.0,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
15468,2000,communication,communications,Missing,c++,1171.0,l,9231.0,11122,7.9,9.5,146.4,8.0,15-20,15.0,rapid application development rad,5,3.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
15469,2013,medical & health care,medical and health care,not recorded,Missing,9.0,xxs,1336.0,1336,148.4,148.4,1.3,7.0,21-30,26.0,Missing,2,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
15471,2014,insurance,insurance,unknown,Missing,55.0,s,82.0,82,1.5,1.5,19.6,2.8,Missing,,waterfall incl linear processing & ssadm,3,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
15479,2006,Missing,Missing,financial transaction process/accounting,java,,m1,5225.0,5225,,,,11.6,Missing,,waterfall incl linear processing & ssadm,3,0.0,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
15480,2002,government,public administration,Missing,oracle,388.0,m2,1347.0,1347,3.5,3.5,29.8,13.0,Missing,,waterfall incl linear processing & ssadm,7,0.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
15481,2006,insurance,insurance,Missing,pl/i,243.0,m1,1645.0,1645,6.8,6.8,34.7,7.0,Missing,,Missing,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
15484,2010,manufacturing,manufacturing,capacity management,visual basic,52.0,s,,414,,8.0,11.6,4.5,Missing,,Missing,8,2.0,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
15486,2004,Missing,Missing,Missing,Missing,9.0,xxs,240.0,240,26.7,26.7,6.0,1.5,Missing,,Missing,2,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
15489,2015,communication,telecommunications,integration,tibco,72.0,s,3407.0,3407,47.3,47.3,6.8,10.6,Missing,,waterfall incl linear processing & ssadm,3,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
15493,1995,financial,"financial, property & business services",management information system,Missing,,m2,,2500,,,,8.0,Missing,,Missing,4,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
15498,2012,medical & health care,medical and health care,not recorded,Missing,9.0,xxs,734.0,734,81.6,81.6,0.9,10.0,9-14,13.0,Missing,2,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
15500,2012,medical & health care,medical and health care,not recorded,Missing,24.0,xs,5298.0,5298,220.8,220.8,2.2,11.0,81-90,86.0,Missing,2,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
